8.1397509414,6.0238175912,0.1278932715,1.1212951506
8.2001250718,6.0510261642,0.1387052494,1.0407115137
8.2607718049,6.0783368127,0.1487000157,0.9578822172
8.3216921212,6.1057414125,0.1578560035,0.8729859911
8.3828869186,6.1332316368,0.1661534559,0.7862060254
8.4443570110,6.1607989741,0.1735744686,0.6977295751
8.5061031262,6.1884347463,0.1801030285,0.6077475556
8.5681259046,6.2161301278,0.1857250481,0.5164541311
8.6304258977,6.2438761644,0.1904283962,0.4240462959
8.6930035666,6.2716637925,0.1942029237,0.3307234485
8.7558592816,6.2994838587,0.1970404862,0.2366869621
8.8189933211,6.3273271396,0.1989349604,0.1421397497
8.8824058709,6.3551843620,0.1998822587,0.0472858266
8.9460970238,6.3830462224,0.1998803368,-0.0476701305
9.0100667798,6.4109034071,0.1989291990,-0.1425232244
9.0743150454,6.4387466127,0.1970308976,-0.2370687800
9.1388416345,6.4665665662,0.1941895287,-0.3311027858
9.2036462685,6.4943540443,0.1904112235,-0.4244223341
9.2687285766,6.5220998940,0.1857041350,-0.5168260588
9.3340880973,6.5497950522,0.1800784200,-0.6081145701
9.3997242788,6.5774305651,0.1735462179,-0.6980908845
9.4656364804,6.6049976076,0.1661216238,-0.7865608502
9.5318239738,6.6324875024,0.1578206588,-0.8733335655
9.5982859449,6.6598917386,0.1486612346,-0.9582217913
9.6650214953,6.6872019901,0.1386631157,-1.0410423547
9.7320296443,6.7144101337,0.1278478760,-1.1216165445
9.7993093312,6.7415082665,0.1162388528,-1.1997704969
9.8668594174,6.7684887230,0.1038610962,-1.2753355702
9.9346786887,6.7953440916,0.0907413152,-1.3481487093
10.0027658584,6.8220672305,0.0769078196,-1.4180527971
10.0711195697,6.8486512836,0.0623904596,-1.4848969937
10.1397383986,6.8750896944,0.0472205609,-1.5485370620
10.2086208572,6.9013762210,0.0314308573,-1.6088356786
10.2777653969,6.9275049493,0.0150554201,-1.6656627305
10.3471704116,6.9534703054,-0.0018704158,-1.7188955955
10.4168342410,6.9792670682,-0.0193101275,-1.7684194072
10.4867551747,7.0048903802,-0.0372260833,-1.8141273025
10.5569314555,7.0303357584,-0.0555796241,-1.8559206524
10.6273612831,7.0555991034,-0.0743311463,-1.8937092747
10.6980428184,7.0806767091,-0.0934401877,-1.9274116286
10.7689741871,7.1055652696,-0.1128655146,-1.9569549908
10.8401534839,7.1302618874,-0.1325652107,-1.9822756122
10.9115787767,7.1547640789,-0.1524967679,-2.0033188559
10.9832481105,7.1790697802,-0.1726171775,-2.0200393143
11.0551595118,7.2031773512,-0.1928830235,-2.0324009078
11.1273109930,7.2270855796,-0.2132505761,-2.0403769626
11.1997005563,7.2507936830,-0.2336758859,-2.0439502677
11.2723261983,7.2743013109,-0.2541148789,-2.0431131127
11.3451859145,7.2976085455,-0.2745234516,-2.0378673039
11.4182777029,7.3207159013,-0.2948575661,-2.0282241609
11.4915995693,7.3436243240,-0.3150733453,-2.0142044916
11.5651495308,7.3663351888,-0.3351271673,-1.9958385480
11.6389256205,7.3888502971,-0.3549757598,-1.9731659603
11.7129258916,7.4111718726,-0.3745762931,-1.9462356517
11.7871484216,7.4333025567,-0.3938864731,-1.9151057326
11.8615913166,7.4552454027,-0.4128646320,-1.8798433756
11.9362527151,7.4770038693,-0.4314698185,-1.8405246703
12.0111307922,7.4985818128,-0.4496618861,-1.7972344590
12.0862237637,7.5199834794,-0.4674015798,-1.7500661538
12.1615298896,7.5412134954,-0.4846506206,-1.6991215352
12.2370474780,7.5622768575,-0.5013717883,-1.6445105318
12.3127748890,7.5831789221,-0.5175290019,-1.5863509841
12.3887105378,7.6039253937,-0.5330873970,-1.5247683895
12.4648528984,7.6245223124,-0.5480134017,-1.4598956315
12.5412005067,7.6449760411,-0.5622748083,-1.3918726933
12.6177519641,7.6652932516,-0.5758408435,-1.3208463558
12.6945059399,7.6854809105,-0.5886822343,-1.2469698802
12.7714611746,7.7055462635,-0.6007712713,-1.1704026783
12.8486164825,7.7254968208,-0.6120818689,-1.0913099676
12.9259707542,7.7453403397,-0.6225896207,-1.0098624152
13.0035229591,7.7650848090,-0.6322718530,-0.9262357698
13.0812721475,7.7847384309,-0.6411076734,-0.8406104818
13.1592174528,7.8043096037,-0.6490780159,-0.7531713145
13.2373580933,7.8238069037,-0.6561656820,-0.6641069452
13.3156933738,7.8432390666,-0.6623553778,-0.5736095581
13.3942226871,7.8626149684,-0.6676337470,-0.4818744294
13.4729455156,7.8819436069,-0.6719894001,-0.3890995064
