-0.9614134877
-0.3903281947
-0.1788567275
-0.1420435253
-0.0875305827
-0.0955205584
-0.0653264323
-0.0692752418
-0.0600504110
-0.0485072331
-0.0368932265
-0.0361462700
-0.0415435579
-0.0162846487
-0.0222024224
-0.0221236870
-0.0132792789
-0.0060047917
-0.0175277708
-0.0146360682
-0.0083939957
-0.0131302739
-0.0040133630
-0.0072617155
-0.0095185560
-0.0033345933
-0.0061645518
0.0072004921
-0.0057343709
-0.0091868758
0.0004150847
-0.0155312711
0.0086677980
0.0044227124
-0.0066925688
-0.0052932638
0.0033855684
0.0014325449
-0.0042410814
0.0017778941
